vol_id,page_seq,entity,type
uc1.$b63731,164,his,PERSON
mdp.39015014862257,99,Peterson,PERSON
mdp.39015028095795,161,her,PERSON
mdp.39015043798431,91,Eva,PERSON
uc1.b3470471,104,Hortense,PERSON
uc1.$b101950,189,he,PERSON
mdp.39015020712173,358,Africa,LOCATION
mdp.39015024079561,181,she,PERSON
mdp.39015012057637,234,her,PERSON
mdp.39015020648625,71,Reds,ORGANIZATION
mdp.39015038025527,60,she,PERSON
mdp.39015028485905,210,Philadelphia,LOCATION
nc01.ark:/13960/t9t16484h,35,his,PERSON
mdp.39015018046923,310,NAACP,ORGANIZATION
emu.010001355021,154,she,PERSON
uc1.$b802645,63,he,PERSON
uc1.$b401343,220,her,PERSON
uc1.$b803101,45,Eden,PERSON
mdp.39015014637402,458,He,PERSON
mdp.39015014862497,265,Fern,PERSON
mdp.39015001816555,192,Fritz,PERSON
uc1.$b401343,169,Don Luis,PERSON
uc1.b3470438,148,his,PERSON
emu.010002426670,41,his,PERSON
mdp.39015059415839,72,his,PERSON
osu.32435058033408,194,he,PERSON
osu.32435001929710,273,his,PERSON
uc1.32106012836174,316,he,PERSON
uc1.$b63692,218,Richmond,LOCATION
mdp.39015015351599,285,he,PERSON
mdp.39015014859253,124,she,PERSON
mdp.39015011802579,130,his,PERSON
uc1.$b799792,346,Sudbury,LOCATION
uc1.b4397888,59,her,PERSON
mdp.39015020716356,254,he,PERSON
uc1.b3273229,203,She,PERSON
mdp.39015066051023,89,she,PERSON
mdp.39015000544745,246,Arnie,PERSON
uc1.32106008091461,180,He,PERSON
uc1.32106007902726,200,He,PERSON
txu.059173025245647,235,his,PERSON
uc1.b3711124,47,he,PERSON
uc1.$b805413,80,her,PERSON
mdp.39015050555963,84,Shell,ORGANIZATION
mdp.39015002781840,145,He,PERSON
mdp.39015002781840,184,He,PERSON
uc1.$b805413,125,his,PERSON
mdp.39015002185265,218,he,PERSON
mdp.39015042099351,231,he,PERSON
nc01.ark:/13960/t9t16484h,313,Josh,PERSON
mdp.39015004712637,52,He,PERSON
mdp.39015028686486,274,him,PERSON
mdp.39015053394543,240,she,PERSON
mdp.39015071237948,89,she,PERSON
uva.x004346812,60,Negroes,MISC
mdp.39015020648625,201,he,PERSON
mdp.39015014637402,315,Wanda,PERSON
osu.32435017886441,60,Eina,PERSON
mdp.39015004168491,138,Ludy,PERSON
mdp.39015014862497,108,she,PERSON
uc1.$b312802,145,He,PERSON
emu.010001070551,55,his,PERSON
uc1.32106013616450,41,her,PERSON
mdp.39015054037372,100,his,PERSON
uc1.b3711043,360,his,PERSON
mdp.39015016454574,184,her,PERSON
uc1.32106012297450,142,Miz ``Fel,PERSON
uc1.b4368522,358,him,PERSON
mdp.39015004168491,112,she,PERSON
uc1.$b802237,75,his,PERSON
mdp.39015004729474,143,her,PERSON
mdp.39015042099351,117,He,PERSON
uva.x004532923,158,She,PERSON
mdp.39015009022487,23,She,PERSON
uc1.$b102361,89,He,PERSON
mdp.39015000542749,138,his,PERSON
uc1.32106012297450,53,he,PERSON
mdp.39015010399841,404,Hitabetullah,PERSON
mdp.39015014139243,228,His,PERSON
uc1.b4368522,364,his,PERSON
uc1.$b799792,100,Thomas,PERSON
nc01.ark:/13960/t9p279r4b,199,he,PERSON
uc2.ark:/13960/t88g8g708,132,night,TIME
uc1.32106010537014,17,his,PERSON
uc1.$b63731,61,Charles,PERSON
mdp.39015028718305,207,him,PERSON
nyp.33433044940785,97,he,PERSON
uc2.ark:/13960/t8mc8s37n,138,Sarah Smith,PERSON
uc1.b3435067,139,Roak,PERSON
mdp.39015057621065,135,Dwarf,MISC
osu.32435058033408,133,him,PERSON
mdp.39015046438019,400,her,PERSON
mdp.39015059415839,273,he,PERSON
nyp.33433076094543,126,Sam,PERSON
uc1.$b236269,105,her,PERSON
mdp.39015015351599,237,He,PERSON
nc01.ark:/13960/t1mg7zs6x,119,he,PERSON
mdp.39015024079561,143,he,PERSON
mdp.39015038025527,447,her,PERSON
uc2.ark:/13960/t2n58d91g,32,his,PERSON
uiug.30112001309100,135,her,PERSON
uc1.$b85451,72,he,PERSON
mdp.39015020716356,125,Pietro,PERSON
mdp.39015002719634,225,Mariah,PERSON
mdp.39015000542749,126,She,PERSON
mdp.39015004315027,145,Blake,PERSON
emu.010001355363,20,her,PERSON
mdp.39015031233243,306,she,PERSON
mdp.39015002215245,114,Harlem,LOCATION
mdp.39015066034508,213,he,PERSON
txu.059173005430726,44,Kenyan,MISC
uc1.32106010569173,143,he,PERSON
mdp.39015010399841,189,He,PERSON
mdp.39015053140193,26,Ptorn,PERSON
mdp.39015037484576,13,Marcus,PERSON
nc01.ark:/13960/t1hh7np2b,111,Sarah Carter,PERSON
uc1.b3435067,75,his,PERSON
mdp.39015014862448,237,Nelson,PERSON
mdp.39015030113016,388,Etienne,PERSON
mdp.39015054037372,235,her,PERSON
mdp.39015008240296,293,her,PERSON
txu.059173022944752,116,her,PERSON
mdp.39015054037372,165,him,PERSON
uc1.32106005672461,217,She,PERSON
uiug.30112001309258,117,Africa,LOCATION
mdp.49015001406827,248,his,PERSON
mdp.39015010399841,294,Bastille,LOCATION
mdp.39015066051023,249,she,PERSON
uc1.$b101950,115,She,PERSON
mdp.39015014135811,37,He,PERSON
osu.32435017630211,95,her,PERSON
uc1.32106007902726,195,she,PERSON
mdp.39015028095795,189,his,PERSON
mdp.39015033255236,376,her,PERSON
mdp.39015031233243,176,she,PERSON
umn.31951002374036t,36,Moe,PERSON
mdp.39015037468769,18,she,PERSON
uc1.$b101950,52,his,PERSON
mdp.39015003682385,51,Catherine,PERSON
mdp.39015003636167,125,she,PERSON
umn.31951002320734j,123,he,PERSON
mdp.39015012214691,203,Marse Prosser,PERSON
nc01.ark:/13960/t1hh7np2b,62,she,PERSON
mdp.39015048899069,72,she,PERSON
mdp.39015004128289,210,Venice,LOCATION
hvd.hwqs4m,23,Institute,ORGANIZATION
mdp.39015004128289,172,Donald,PERSON
mdp.39015016415658,37,he,PERSON
mdp.39015008163613,139,He,PERSON
loc.ark:/13960/t9r21t21g,226,midnight,TIME
osu.32435055405872,88,she,PERSON
uc1.$b805638,119,her,PERSON
mdp.39015014862448,302,his,PERSON
uc1.b2839282,173,She,PERSON
uc1.$b799792,93,he,PERSON
mdp.39015004168491,99,he,PERSON
mdp.39015004729474,164,Muffet,PERSON
mdp.39015040577473,213,Guilden,PERSON
mdp.39015020648625,280,she,PERSON
osu.32435055405872,72,Louise,PERSON
uva.x004532923,35,his,PERSON
emu.010002426670,101,Purcey,PERSON
mdp.39015050487928,184,Time magazine,ORGANIZATION
uc1.32106010537014,117,his,PERSON
loc.ark:/13960/t9r21t21g,284,she,PERSON
uc2.ark:/13960/t2n58d91g,151,America,LOCATION
uc1.b3973268,23,She,PERSON
mdp.39015047473577,28,He,PERSON
mdp.39015010962861,105,Tiara,PERSON
mdp.39015015351599,208,He,PERSON
inu.30000007418811,314,him,PERSON
mdp.39015030202835,134,Belton,LOCATION
mdp.39015001511172,205,He,PERSON
uc1.b3688021,303,he,PERSON
uc2.ark:/13960/t1zc7sr2j,197,he,PERSON
mdp.39015015209623,72,he,PERSON
uiug.30112002951454,49,He,PERSON
mdp.39015014862471,82,his,PERSON
txu.059173018339015,162,he,PERSON
uc2.ark:/13960/t8mc8s37n,158,Vanderpool,PERSON
uva.x004346812,197,Mansart,PERSON
mdp.39015012057637,236,she,PERSON
uc1.$b102361,168,He,PERSON
uva.x004346812,231,he,PERSON
mdp.39015002719949,217,his,PERSON
uc2.ark:/13960/t2n58d91g,21,he,PERSON
mdp.39015059415839,255,Dorothy,PERSON
miun.abr7583.0001.001,148,Mason,PERSON
mdp.39015011911768,94,him,PERSON
mdp.39015042852445,118,his,PERSON
mdp.39015047473577,103,he,PERSON
nyp.33433076059314,547,she,PERSON
uc1.32106007387381,96,he,PERSON
mdp.39015008240296,259,he,PERSON
hvd.32044019565514,55,her,PERSON
uc1.$b799449,46,Kate,PERSON
mdp.39015004191832,121,her,PERSON
uc1.b3435067,280,his,PERSON
mdp.39015066051023,310,she,PERSON
uc2.ark:/13960/t6k06z120,224,his,PERSON
mdp.39015063978962,207,him,PERSON
mdp.39015015209623,97,her,PERSON
txu.059173025245647,50,Cuba,LOCATION
inu.39000005850206,101,his,PERSON
inu.32000003479633,94,Matthew,PERSON
mdp.39015054061430,111,Helga Crane,PERSON
mdp.39015024079561,206,Lena,PERSON
mdp.39015002340217,125,Doris,PERSON
uc1.32106002158183,408,her,PERSON
mdp.39015004729474,324,Crow,LOCATION
mdp.39015028686486,203,Bruce,PERSON
mdp.39015040104955,54,his,PERSON
mdp.39015030747045,287,Christian,MISC
njp.32101066122597,224,She,PERSON
uc1.32106007456509,100,her,PERSON
mdp.39015030747045,101,she,PERSON
uc1.$b799673,190,him,PERSON
uc1.$b799449,37,his,PERSON
uc1.b4097270,90,Harlem,LOCATION
uc1.$b805570,166,she,PERSON
mdp.39015004733401,217,her,PERSON
mdp.39015053394543,53,Captain,MISC
uc1.32106013616450,24,Tish,PERSON
uc2.ark:/13960/t2n58d91g,166,Anderson,PERSON
mdp.39015028718305,206,Laurel,PERSON
mdp.39015002375338,103,him,PERSON
uc1.32106014692526,178,his,PERSON
mdp.39015010962861,40,he,PERSON
txu.059173023654011,136,Clinton,PERSON
mdp.39015004184241,165,He,PERSON
mdp.39015032960943,91,she,PERSON
mdp.39015016452230,132,Louella,PERSON
mdp.39015063942067,244,Negro,MISC
mdp.39015016452750,141,him,PERSON
mdp.39015015209623,313,he,PERSON
mdp.39015042824089,197,her,PERSON
uc1.$b401343,272,her,PERSON
uc1.b4397888,116,she,PERSON
mdp.39015016452750,94,him,PERSON
mdp.39015046878727,138,his,PERSON
mdp.39015031233243,126,she,PERSON
txu.059173022944752,200,he,PERSON
uc2.ark:/13960/t5fb4xm9r,51,He,PERSON
uc1.$b187128,101,he,PERSON
nc01.ark:/13960/t9t16484h,47,Carteret,LOCATION
mdp.39015000536758,55,Nick,PERSON
mdp.39015031592358,259,Alex,PERSON
mdp.39015011359729,133,He,PERSON
mdp.39015038025527,128,Lena,PERSON
mdp.39015011802579,128,he,PERSON
mdp.39015003635185,127,his,PERSON
uc1.b3711121,219,he,PERSON
uc1.b3711043,304,he,PERSON
mdp.39015004753730,142,her,PERSON
uc1.b4095384,70,He,PERSON
mdp.39015001145047,253,Tyree,PERSON
uc1.b3711043,363,his,PERSON
mdp.39015011802579,5,He,PERSON
uc1.32106012836174,242,him,PERSON
uc2.ark:/13960/t1cj8877v,141,Jesus,PERSON
mdp.39015030202835,107,he,PERSON
emu.10002331914,294,he,PERSON
uc2.ark:/13960/t7fq9rj4m,204,night,TIME
uc1.$b236269,71,he,PERSON
osu.32435018054957,396,her,PERSON
uc1.$b85451,130,Cahier,PERSON
mdp.39015012057637,202,he,PERSON
mdp.39015054037372,85,he,PERSON
mdp.39015059415839,135,this morning,TIME
uva.x030788124,161,her,PERSON
dul1.ark:/13960/t8vb3f54w,13,his,PERSON
uc2.ark:/13960/t78s4m33w,52,much-heard-of Southern,MISC
uc1.32106002116413,131,Charles,PERSON
uc1.$b803101,47,Deborah,PERSON
mdp.39015004729474,277,him,PERSON
mdp.39015073377973,230,He,PERSON
mdp.39015002215245,57,New York,LOCATION
mdp.39015004753730,189,She,PERSON
mdp.39015028489303,38,her,PERSON
mdp.39015054037372,100,her,PERSON
nyp.33433076059314,354,her,PERSON
mdp.39015030747045,70,Barbara Wakeley,PERSON
mdp.39015007057337,23,Annette,PERSON
uc1.32106002116413,302,she,PERSON
mdp.39015013331627,100,she,PERSON
pst.000005442492,122,Marie-Louise,PERSON
uc1.32106014692526,139,She,PERSON
mdp.39015002340217,245,Washington,LOCATION
mdp.39015021979961,87,Big Book,MISC
mdp.39015004315027,71,Westerman,PERSON
uc1.$b805688,46,her,PERSON
mdp.39015014135811,348,Democrats,MISC
mdp.39015020712173,342,Tanya,PERSON
mdp.39015015351599,36,her,PERSON
mdp.39015002169061,79,his,PERSON
mdp.39015016415658,213,He,PERSON
aeu.ark:/13960/t1mg87x3z,179,him,PERSON
nyp.33433044940785,65,her,PERSON
inu.39000005850206,216,John,PERSON
mdp.39015014862497,105,him,PERSON
uva.x000457192,32,Judy,PERSON
uc1.$b119911,336,him,PERSON
mdp.39015030113503,68,him,PERSON
uc1.$b119911,59,He,PERSON
mdp.39015008240296,277,he,PERSON
mdp.39015050555963,212,her,PERSON
uc2.ark:/13960/t78s4m33w,281,Jim,PERSON
uc1.32106010537014,49,her,PERSON
uc1.32106010537014,270,her,PERSON
loc.ark:/13960/t9r21t21g,16,Ohio,LOCATION
nyp.33433044940785,95,her,PERSON
mdp.39015028489303,278,Joan,PERSON
uc1.b4097270,101,she,PERSON
mdp.39015015209623,142,he,PERSON
mdp.39015059415839,280,Stanfield,PERSON
mdp.39015026712524,21,Martha,PERSON
uc1.32106007393728,115,Vivaldo,PERSON
uc1.b3711121,29,Schu,PERSON
uc1.32106002158183,28,his,PERSON
mdp.39015014135803,359,he,PERSON
uc1.b3688021,366,Lida,LOCATION
mdp.39015016415658,219,his,PERSON
emu.010001070551,138,she,PERSON
uc1.b5521446,222,Colfax,LOCATION
mdp.39015010399841,401,his,PERSON
uc1.$b805570,87,her,PERSON
uc1.$b63731,301,Calahootchie,PERSON
uc1.$b401343,323,1694,DATE
mdp.39015073495692,34,he,PERSON
mdp.39015002719634,123,Mariah,PERSON
mdp.39015000536758,450,his,PERSON
uva.x001130520,161,his,PERSON
mdp.39015066034508,110,his,PERSON
uc1.b3973268,348,He,PERSON
uc1.$b76124,160,his,PERSON
uc1.b3711121,148,He,PERSON
umn.31951002320734j,527,Eddie,PERSON
inu.39000005850206,319,she,PERSON
miun.abr7583.0001.001,85,she,PERSON
uc1.$b610326,77,He,PERSON
uc1.$b401346,299,his,PERSON
mdp.39015002719634,177,Mariah,PERSON
loc.ark:/13960/t9r21t21g,83,he,PERSON
mdp.39015066051023,39,her,PERSON
uc1.b3711043,151,his,PERSON
mdp.39015028095795,179,him,PERSON
osu.32435055405872,28,Danny,PERSON
mdp.39015016415658,80,he,PERSON
mdp.39015004191832,116,his,PERSON
mdp.39015059415839,220,his,PERSON
mdp.39015014862471,257,Pedro,PERSON
uc2.ark:/13960/t17m04p6z,146,she,PERSON
mdp.39015024079330,181,Poppa,PERSON
mdp.39015059415839,195,he,PERSON
uc1.32106013616450,131,She,PERSON
mdp.39015000536758,416,Morton,PERSON
uc1.32106007387381,477,He,PERSON
mdp.39015001816555,83,she,PERSON
mdp.39015014135811,214,her,PERSON
inu.39000005850206,168,her,PERSON
uc2.ark:/13960/t02z12t8w,327,his,PERSON
mdp.39015010423526,82,Jesus Christ,PERSON
mdp.39015014862471,45,Cuban,MISC
mdp.39015014862489,350,She,PERSON
mdp.39015053400332,98,Beverly Hills,LOCATION
txu.059173005430726,339,Delgadina,PERSON
mdp.39015059415839,262,Vaughn,PERSON
uc1.$b236269,200,his,PERSON
txu.059173018339015,45,him,PERSON
txu.059173005430726,493,German,MISC
mdp.39015003636191,325,Elgar,PERSON
uc1.32106018321106,116,he,PERSON
nc01.ark:/13960/t3mw3rp2b,214,Iola,LOCATION
uc1.$b799792,341,his,PERSON
mdp.39015054061430,109,she,PERSON
uc1.b3711121,286,Wyeth,PERSON
mdp.39015015209623,424,Sonny,PERSON
uva.x006115119,197,his,PERSON
uc1.$b401343,137,Bernardo,PERSON
uc1.b4095384,14,Canada,LOCATION
mdp.39015016452453,61,Her,PERSON
uc1.b4097270,232,He,PERSON
mdp.39015001520603,233,her,PERSON
uiug.30112001309258,14,New York,LOCATION
uc1.b3711043,247,her,PERSON
uc1.b4095384,229,Ducks,ORGANIZATION
mdp.39015026712524,205,her,PERSON
uc1.$b803101,323,him,PERSON
uc1.b3462818,180,Ben,PERSON
uc1.b4450909,35,him,PERSON
uc1.b3711124,173,her,PERSON
uc1.32106007387381,400,he,PERSON
uc1.$b312802,63,him,PERSON
uc1.$b802237,46,World War,MISC
uc1.$b808977,270,She,PERSON
miun.abr7583.0001.001,40,He,PERSON
mdp.39015000536758,289,He,PERSON
uc1.b3435126,291,George Drake,PERSON
mdp.39015037423764,226,her,PERSON
mdp.39015004753730,469,Jim,PERSON
uc1.$b799792,119,she,PERSON
mdp.39015020852250,35,she,PERSON
uva.x001130520,123,he,PERSON
uc1.b4097270,255,his,PERSON
mdp.39015053394543,139,he,PERSON
uc1.32106016182757,236,Eleanor Jane,PERSON
mdp.39015014862448,138,Bayou Belle,PERSON
mdp.39015047473577,70,his,PERSON
mdp.39015053394543,138,Sheridan Avenue,LOCATION
mdp.39015016415658,175,he,PERSON
uc1.$b800082,151,his,PERSON
uc1.b3973268,100,her,PERSON
mdp.39015010399841,338,Black Eunuch,MISC
osu.32435017630211,26,HE,PERSON
loc.ark:/13960/t9r21t21g,18,her,PERSON
uc1.b3711121,509,Watson,PERSON
uc1.b3711124,262,Stanfield,PERSON
mdp.39015016452230,365,him,PERSON
mdp.39015020716356,415,Perugia,LOCATION
mdp.39015028489303,140,him,PERSON
uc1.$b401273,72,she,PERSON
uc1.32106016923267,165,he,PERSON
uc1.$b401346,196,She,PERSON
mdp.39015047473577,128,her,PERSON
uc1.$b399838,86,her,PERSON
mdp.39015028686486,23,him,PERSON
mdp.39015048899069,110,He,PERSON
uva.x000652535,227,his,PERSON
mdp.39015002741620,245,she,PERSON
mdp.39015003682385,118,she,PERSON
mdp.39015002375338,99,he,PERSON
mdp.39015020716356,380,She,PERSON
mdp.39015031592358,365,he,PERSON
mdp.39015020728666,54,Alice,PERSON
uc1.32106014692526,130,she,PERSON
uva.x006115119,209,Jazey Hine,PERSON
uc1.$b802359,195,Baltimore,LOCATION
txu.059173005430726,64,She,PERSON
uc1.$b312803,247,she,PERSON
mdp.39015014135811,403,her,PERSON
mdp.39015053140193,260,N.Y.,LOCATION
mdp.39015000543242,33,his,PERSON
uc1.b2838559,138,Cuba,LOCATION
uva.x030788124,235,Senate,ORGANIZATION
mdp.39015028489303,90,Doris,PERSON
mdp.39015014862448,281,Sarah,PERSON
uc1.32106002158183,371,Houston,LOCATION
uc1.$b808977,163,Cousinsville,LOCATION
mdp.39015004313469,203,His,PERSON
hvd.32044019565514,281,her,PERSON
njp.32101074760685,148,he,PERSON
txu.059173005430726,179,Bud Light,MISC
mdp.39015003636167,198,He,PERSON
uva.x002765161,130,Andy,PERSON
uc1.32106012836174,179,him,PERSON
mdp.39015063942067,137,He,PERSON
mdp.39015014891447,69,supper,DATE
mdp.39015014135811,288,He,PERSON
mdp.39015030113503,338,her,PERSON
uc1.b3834441,76,her,PERSON
mdp.39015016452453,118,him,PERSON
uc1.32106002158183,235,He,PERSON
dul1.ark:/13960/t6vx6fj7q,233,he,PERSON
uc1.$b808977,109,He,PERSON
mdp.39015001511172,208,Ruby,PERSON
uc1.32106007387381,397,He,PERSON
mdp.39015073495692,212,Hillary,PERSON
uc1.32106007393728,240,His,PERSON
uc1.$b799792,368,he,PERSON
mdp.39015050487928,86,his,PERSON
uc1.$b808977,158,Odessa,LOCATION
mdp.39015002185265,500,George,PERSON
mdp.39015004128289,87,Sam,PERSON
mdp.39015073390950,23,his,PERSON
uc1.31822021280524,35,her,PERSON
mdp.39015020852250,190,his,PERSON
mdp.39015015344974,34,last night,TIME
mdp.39015026712524,77,Prince,PERSON
mdp.39015003682385,199,his,PERSON
mdp.39015015209623,142,he,PERSON
mdp.39015054061430,299,her,PERSON
uc1.$b63731,300,He,PERSON
miun.abw7392.0001.001,125,he,PERSON
uiug.30112002951454,73,he,PERSON
uc1.$b803101,93,she,PERSON
mdp.39015012057637,188,Scroggs,PERSON
uc1.32106010569173,42,Chicago,LOCATION
mdp.39015019472599,152,him,PERSON
mdp.39015046882232,48,Montana,LOCATION
mdp.39015011807370,151,She,PERSON
uc1.b5521446,97,Cimmerian,MISC
mdp.39015011911768,27,Jim,PERSON
uva.x002765161,25,his,PERSON
mdp.39015014862471,94,Conchita,PERSON
mdp.39015040637855,114,he,PERSON
mdp.39015009022487,242,his,PERSON
mdp.39015001520603,278,her,PERSON
mdp.39015033979934,23,Shshsh,PERSON
uc1.32106014692526,452,Bill Hod,PERSON
mdp.39015012856574,220,him,PERSON
mdp.39015054272441,218,Juan Ramírez,PERSON
uc1.$b120117,103,her,PERSON
uc1.32106008091461,99,Charlotte,PERSON
mdp.39015054095792,231,Association,ORGANIZATION
mdp.39015002741620,67,him,PERSON
wu.89000744367,262,her,PERSON
mdp.39015066059711,303,her,PERSON
mdp.39015012057637,270,his,PERSON
uc1.$b799449,90,Jule,PERSON
mdp.39015016414768,78,Hubert,PERSON
uc1.$b312803,74,her,PERSON
mdp.39015028489303,76,he,PERSON
uc1.b3711043,418,his,PERSON
mdp.39015012057637,14,Atlanta,LOCATION
mdp.39015028489303,83,Joan,PERSON
mdp.39015014862489,404,Robert Oppenheimer,PERSON
mdp.39015010399841,397,Istanbul,LOCATION
uc1.b3110724,72,Harry,PERSON
mdp.39015054037372,245,him,PERSON
uiug.30112001309258,132,Crispus,PERSON
mdp.39015014637402,160,Norm,MISC
uc1.32106012836174,61,Aline,PERSON
mdp.39015054272441,162,June,DATE
mdp.39015053394295,214,He,PERSON
uc1.b4368522,113,César,PERSON
umn.31951002320734j,187,He,PERSON
wu.89098876212,144,he,PERSON
mdp.39015002719634,266,Tangierneck,LOCATION
mdp.39015030747045,33,Barbara,PERSON
njp.32101068170834,128,her,PERSON
dul1.ark:/13960/t6vx6fj7q,238,She,PERSON
mdp.39015014776184,106,She,PERSON
mdp.39015004184241,201,he,PERSON
mdp.39015018046923,122,his,PERSON
uva.x000221395,77,he,PERSON
mdp.39015013331627,48,he,PERSON
mdp.49015001406827,157,he,PERSON
umn.31951002374036t,139,her,PERSON
mdp.39015061148626,366,She,PERSON
mdp.39015016415658,247,her,PERSON
mdp.39015034518962,15,Jeof,PERSON
uc1.32106005672461,50,him,PERSON
uc1.32106007125674,219,Stacey,PERSON
uc1.$b401346,521,James,PERSON
mdp.39015020716356,225,his,PERSON
uc1.$b401346,485,his,PERSON
mdp.39015002338021,38,his,PERSON
mdp.39015028718305,16,Griffin,PERSON
mdp.39015020648625,331,Luther,PERSON
uc1.$b799449,16,Red Sea,LOCATION
uva.x000951729,193,Russia,LOCATION
mdp.39015014776184,87,Mapes,PERSON
mdp.39015019472599,267,his,PERSON
osu.32435067037739,61,last night,TIME
uc1.b3973268,398,her,PERSON
mdp.39015004313469,20,1810,DATE
mdp.39015016415658,197,him,PERSON
uc1.b4095384,120,his,PERSON
uc1.b4095384,140,his,PERSON
mdp.39015004733401,31,his,PERSON
uc1.$b312803,96,his,PERSON
mdp.39015073389192,149,he,PERSON
uc1.$b401343,248,Smithers,PERSON
uc1.$b803101,150,she,PERSON
dul1.ark:/13960/t6vx6fj7q,13,her,PERSON
mdp.39015004733401,34,Los Angeles,LOCATION
mdp.39015031233243,387,Vanderpool,PERSON
uc1.$b802645,103,he,PERSON
mdp.39015012856574,231,Atlanta,LOCATION
uc2.ark:/13960/t7fq9rj4m,92,Sunday,DATE
mdp.39015004315027,140,she,PERSON
uc1.b3711124,141,he,PERSON
mdp.39015010423526,130,she,PERSON
txu.059173023654011,87,she,PERSON
uc1.b3462818,44,Hars,PERSON
mdp.39015024079330,133,his,PERSON
uc1.$b399374,57,her,PERSON
miun.abr7583.0001.001,110,his,PERSON
uc1.32106007387381,41,he,PERSON
txu.059173005430726,544,she,PERSON
mdp.39015020716356,273,Christian,MISC
mdp.39015002185265,383,her,PERSON
uc1.$b610326,248,she,PERSON
uc1.$b805638,230,his,PERSON
mdp.39015004764927,17,him,PERSON
mdp.39015016440656,72,She,PERSON
uc1.32106014692526,223,he,PERSON
uc1.b3273229,250,Joe,PERSON
mdp.39015000544745,189,Iris,PERSON
mdp.39015040104955,125,him,PERSON
uc2.ark:/13960/t6k06z120,75,His,PERSON
mdp.39015011800169,151,she,PERSON
mdp.39015011800169,63,Nick,PERSON
mdp.39015008240296,217,Mildred,PERSON
mdp.39015071237948,119,her,PERSON
uc2.ark:/13960/t8mc8s37n,174,Vanderpool,PERSON
mdp.39015028489303,177,Ronald,PERSON
uc1.b3470438,340,her,PERSON
uc1.32106010537014,254,Laurel,ORGANIZATION
uc1.$b312803,131,her,PERSON
uc1.$b401346,396,Nathan,PERSON
uc1.$b63692,159,she,PERSON
