,vol_id,page_seq,entity,type
28906,uc1.$b102361,18,He,PERSON
28907,mdp.39015040116777,115,he,PERSON
28908,uva.x000951729,182,May,DATE
28909,uc1.$b799449,58,Her,PERSON
28910,osu.32435067037481,122,he,PERSON
28911,mdp.39015014135811,99,Four Freedoms,MISC
28912,mdp.39015016415658,170,his,PERSON
28913,mdp.39015021862308,320,him,PERSON
28914,uc1.b3711121,424,she,PERSON
28915,uc1.32106007387381,370,he,PERSON
28916,mdp.39015059435944,207,Della,PERSON
28917,mdp.39015059415839,131,her,PERSON
28918,mdp.39015047473577,101,he,PERSON
28919,osu.32435017630211,90,she,PERSON
28920,mdp.39015002741620,205,Felipe,PERSON
28921,uc1.$b805638,54,Wilbert,PERSON
28922,uc1.b2838559,76,She,PERSON
28923,uc1.b3973268,394,He,PERSON
28924,dul1.ark:/13960/t8vb3f54w,40,he,PERSON
28925,mdp.39015020852250,193,his,PERSON
28926,mdp.39015013331627,233,his,PERSON
28927,uc1.32106002158183,121,his,PERSON
28928,hvd.32044021096433,75,his,PERSON
28929,mdp.39015008163613,75,his,PERSON
28930,osu.32435018054957,363,She,PERSON
28931,uc1.32106014692526,198,him,PERSON
28932,mdp.39015038579374,70,She,PERSON
28933,mdp.39015001520702,174,his,PERSON
28934,mdp.39015053394667,70,his,PERSON
28935,uc1.$b799792,414,She,PERSON
28936,miun.abr7583.0001.001,285,She,PERSON
28937,uc1.$b401343,201,His,PERSON
28938,mdp.39015012057637,129,He,PERSON
28939,njp.32101068170834,228,she,PERSON
28940,mdp.39015059415839,196,She,PERSON
28941,mdp.39015008629795,146,Anna,PERSON
28942,mdp.39015020648625,256,Lee,PERSON
28943,uva.x004346812,209,his,PERSON
28944,mdp.39015014135803,308,Spanish,MISC
28945,mdp.39015061148626,320,She,PERSON
28946,mdp.39015014891447,94,Jean,PERSON
28947,osu.32435018054957,351,his,PERSON
28948,osu.32435017886441,67,Jack,PERSON
28949,mdp.39015031791232,175,Marcy,PERSON
28950,uiuc.3004694,288,Sandy,PERSON
28951,uc1.b4095384,265,Millie,PERSON
28952,dul1.ark:/13960/t6vx6fj7q,514,Youngblood,PERSON
28953,mdp.39015047473577,130,American,MISC
28954,uc1.b3435126,206,him,PERSON
28955,osu.32435067037739,104,Teng,PERSON
28956,mdp.39015032193891,21,His,PERSON
28957,mdp.39015050555963,223,she,PERSON
28958,mdp.39015010399841,397,she,PERSON
28959,mdp.39015014891447,296,Lucienne,PERSON
28960,mdp.39015020716356,65,his,PERSON
28961,mdp.39015053394667,48,she,PERSON
28962,mdp.39015026712524,264,Martha,PERSON
28963,uc1.32106007393728,265,Ida,PERSON
28964,mdp.39015003636191,156,he,PERSON
28965,mdp.39015057621065,285,She,PERSON
28966,mdp.39015011340158,24,he,PERSON
28967,uc1.$b312802,234,Ford,ORGANIZATION
28968,mdp.39015009022487,251,he,PERSON
28969,mdp.39015004753730,105,his,PERSON
28970,mdp.39015053538297,269,she,PERSON
28971,uva.x004346812,110,He,PERSON
28972,uc2.ark:/13960/t8mc8s37n,359,her,PERSON
28973,mdp.39015004158161,184,his,PERSON
28974,dul1.ark:/13960/t6vx6fj7q,376,He,PERSON
28975,uc1.$b76124,140,Simeon Binney,PERSON
28976,mdp.39015040116777,237,Webster,PERSON
28977,mdp.39015016454152,39,Gant,PERSON
28978,uc1.$b63731,135,She,PERSON
28979,uc1.b4397888,51,Her,PERSON
28980,mdp.39015011340158,249,she,PERSON
28981,uc2.ark:/13960/t3cz32x93,50,her,PERSON
28982,mdp.39015054061430,263,Helga,PERSON
28983,uc1.32106007393728,231,Peres,PERSON
28984,uc1.32106007393728,429,him,PERSON
28985,uc1.b4397888,342,Jake,PERSON
28986,mdp.39015063683604,185,International Committee,ORGANIZATION
28987,uc1.$b803136,159,his,PERSON
28988,uc1.b3462818,148,Prancy Filly,MISC
28989,mdp.39015018971088,236,Grandmama,PERSON
28990,uc1.$b87048,29,he,PERSON
28991,mdp.39015001520603,177,he,PERSON
28992,uc1.b4450881,49,Negro,MISC
28993,uc1.$b805413,115,he,PERSON
28994,uc1.$b808977,178,He,PERSON
28995,mdp.39015030113503,274,Nova Scotia,LOCATION
28996,uc1.b3711043,323,Owen,PERSON
28997,mdp.39015011802561,125,he,PERSON
28998,umn.31951002078879g,12,Germans,MISC
28999,nc01.ark:/13960/t9t16484h,73,He,PERSON
29000,uiug.30112003263263,183,Viola,PERSON
29001,uc1.$b312802,274,Kenneth,PERSON
29002,uc1.$b101950,161,he,PERSON
29003,uva.x030749476,311,Simon,PERSON
29004,loc.ark:/13960/t9r21t21g,42,him,PERSON
29005,uc1.$b799792,113,she,PERSON
29006,mdp.39015001520702,120,Ikie,PERSON
29007,mdp.39015035342958,95,she,PERSON
29008,mdp.39015002375338,246,1843,DATE
29009,mdp.39015004753730,65,Sally,PERSON
29010,mdp.39015001520603,256,Rosie,PERSON
29011,uc1.b5521446,166,Richmond,LOCATION
29012,mdp.39015063978962,150,Senate,ORGANIZATION
29013,uc1.$b119911,246,He,PERSON
29014,mdp.39015014135811,439,Mucci,PERSON
29015,uc1.$b802495,45,Doc,PERSON
29016,mdp.39015008240296,77,his,PERSON
29017,mdp.39015014637402,453,his,PERSON
29018,mdp.39015054272441,59,him,PERSON
29019,mdp.39015004753730,126,She,PERSON
29020,mdp.39015003635185,211,her,PERSON
29021,mdp.39015004753730,260,him,PERSON
29022,uc1.$b799673,72,half-Mexicans,MISC
29023,uc1.$b401273,105,she,PERSON
29024,nyp.33433076094543,137,She,PERSON
29025,dul1.ark:/13960/t8vb3f54w,147,she,PERSON
29026,uc1.$b803101,18,she,PERSON
29027,uc2.ark:/13960/t4kk94s0d,57,She,PERSON
29028,mdp.39015047473577,28,him,PERSON
29029,uc2.ark:/13960/t88g8g708,506,her,PERSON
29030,uiug.30112001309100,210,She,PERSON
29031,mdp.39015020852250,144,Sky Harbor Airport,LOCATION
29032,emu.010001070551,195,Carteret,PERSON
29033,mdp.39015073495692,79,Della,PERSON
29034,uc2.ark:/13960/t6k06z120,243,she,PERSON
29035,mdp.39015000544745,227,he,PERSON
29036,mdp.39015031592358,218,his,PERSON
29037,mdp.39015059435944,262,he,PERSON
29038,uva.x000170689,141,her,PERSON
29039,mdp.39015014862497,138,Brantleys,LOCATION
29040,uc1.$b102361,63,his,PERSON
29041,mdp.39015015351599,186,he,PERSON
29042,mdp.39015000536758,139,Ang,PERSON
29043,mdp.39015041189922,17,his,PERSON
29044,mdp.39015014637402,466,him,PERSON
29045,mdp.39015063683604,94,Senate Committee on Intelligence,ORGANIZATION
29046,mdp.39015030202835,186,his,PERSON
29047,uc1.$b805570,118,his,PERSON
29048,uc1.$b805638,250,he,PERSON
29049,nc01.ark:/13960/t3hx2p070,80,his,PERSON
29050,uc1.b3973268,375,he,PERSON
29051,mdp.39015011802561,136,she,PERSON
29052,mdp.39015028485905,53,she,PERSON
29053,uc1.b3456549,112,Tom,PERSON
29054,nnc1.50042212,186,George,PERSON
29055,txu.059173005430726,500,John Henry,PERSON
29056,mdp.39015001145047,251,his,PERSON
29057,mdp.39015015351599,65,Jesus,PERSON
29058,uc1.$b401343,61,her,PERSON
29059,nnc1.50042212,162,her,PERSON
29060,mdp.39015016415658,81,Frank,PERSON
29061,uiug.30112002951454,131,Louise,PERSON
29062,txu.059173005430726,191,her,PERSON
29063,nc01.ark:/13960/t89g6f86r,46,Southern,MISC
29064,uc1.32106002158183,367,Damon,PERSON
29065,umn.31951001812203j,266,He,PERSON
29066,uc1.$b312803,171,he,PERSON
29067,nyp.33433044940785,23,He,PERSON
29068,uc1.$b101950,79,he,PERSON
29069,mdp.39015002375338,187,he,PERSON
29070,mdp.39015019145260,224,she,PERSON
29071,nnc1.50042178,14,him,PERSON
29072,mdp.39015030113016,22,Prairie Belle,ORGANIZATION
29073,uc1.32106007125674,289,Her,PERSON
29074,mdp.39015014139243,254,He,PERSON
29075,uc2.ark:/13960/t3416tc86,112,Executive Depart,MISC
29076,mdp.39015008163613,203,her,PERSON
29077,mdp.39015053538297,58,Basseterre,LOCATION
29078,osu.32435001929710,212,Allie,PERSON
29079,mdp.39015001511172,218,him,PERSON
29080,nyp.33433044940785,78,she,PERSON
29081,uc1.32106007125674,139,Dubé,PERSON
29082,uc1.$b802239,17,Dresden,LOCATION
29083,mdp.39015037423764,184,him,PERSON
29084,miun.aat2524.0001.001,87,she,PERSON
29085,mdp.39015066034508,119,his,PERSON
29086,mdp.39015028095795,70,her,PERSON
29087,nc01.ark:/13960/t3mw3rp2b,17,Thomas Anderson,PERSON
29088,uva.x000170689,180,his,PERSON
29089,uva.x002765161,231,his,PERSON
29090,uc1.$b404100,168,Johnny Weaver,PERSON
29091,uva.x001130520,172,Indian,MISC
29092,uc1.$b119911,198,George,PERSON
29093,uc1.32106014692526,40,him,PERSON
29094,mdp.39015028489303,162,he,PERSON
29095,uva.x000170689,211,he,PERSON
29096,uc1.32106007393728,52,He,PERSON
29097,uc1.$b63731,271,Kern,PERSON
29098,mdp.39015037468769,167,Nita,PERSON
29099,wu.89098876212,56,Flint,PERSON
29100,mdp.39015011359729,29,Rock Candy,ORGANIZATION
29101,uc1.$b76124,85,Chris,PERSON
29102,mdp.39015016415658,61,Mary,PERSON
29103,uva.x002765161,195,He,PERSON
29104,mdp.39015031791232,117,her,PERSON
29105,uc1.$b236269,157,Rachel,PERSON
29106,mdp.39015004191832,79,his,PERSON
29107,mdp.39015053394667,70,his,PERSON
29108,uc1.$b401343,179,her,PERSON
29109,uc1.b3711121,360,he,PERSON
29110,mdp.39015001520702,316,him,PERSON
29111,mdp.39015001520702,97,Ikie,PERSON
29112,uva.x000170689,119,Beetlecreek,PERSON
29113,mdp.39015004315027,215,her,PERSON
29114,mdp.39015028718305,345,his,PERSON
29115,uc1.32106014692526,96,her,PERSON
29116,uva.x000652535,154,him,PERSON
29117,mdp.39015012856574,106,him,PERSON
29118,txu.059173005430726,182,She,PERSON
29119,uc1.$b802359,125,he,PERSON
29120,uva.x004346812,243,He,PERSON
29121,miun.afb3853.0001.001,109,Denise,PERSON
29122,nnc1.50042212,61,Lillian,PERSON
29123,dul1.ark:/13960/t6vx6fj7q,475,her,PERSON
29124,uc1.$b187128,110,hers,PERSON
29125,nc01.ark:/13960/t3mw3rp2b,125,Iola,LOCATION
29126,mdp.39015004128289,110,he,PERSON
29127,uc1.b3273229,202,her,PERSON
29128,mdp.39015014135803,34,his,PERSON
29129,uiuc.3004694,316,Sandy,PERSON
29130,mdp.39015020728666,247,her,PERSON
29131,uc2.ark:/13960/t6k06z120,268,he,PERSON
29132,uc1.$b802239,96,Roger,PERSON
29133,mdp.39015054272441,174,June,DATE
29134,mdp.39015011807370,33,she,PERSON
29135,uc1.$b76124,154,Duchess,MISC
29136,umn.31951002320734j,169,Jefferson,PERSON
29137,uc1.b3711043,300,He,PERSON
29138,osu.32435018054957,398,his,PERSON
29139,mdp.49015001406827,116,he,PERSON
29140,mdp.39015003635185,66,He,PERSON
29141,mdp.39015003682385,249,her,PERSON
29142,uc1.$b803101,262,She,PERSON
29143,mdp.39015020716356,102,his,PERSON
29144,mdp.39015002185265,221,his,PERSON
29145,mdp.39015054095792,296,Clive,PERSON
29146,mdp.39015022022837,83,four years ago,DATE
29147,umn.31951002374036t,56,Georgie,PERSON
29148,dul1.ark:/13960/t6vx6fj7q,129,He,PERSON
29149,mdp.39015012214691,215,His,PERSON
29150,mdp.39015053538297,142,her,PERSON
29151,nc01.ark:/13960/t9t16484h,54,de Lawd,PERSON
29152,uiug.30112001309100,71,his,PERSON
29153,uc2.ark:/13960/t8mc8s37n,397,Her,PERSON
29154,uc1.$b401346,539,Christian,MISC
29155,mdp.39015002741612,306,he,PERSON
29156,mdp.39015046816164,258,Paul,PERSON
29157,ucbk.ark:/28722/h29z8m,398,Innon,PERSON
29158,mdp.39015030113503,174,Cromwell,PERSON
29159,uc1.$b102361,47,B.J.,PERSON
29160,mdp.39015037423764,280,she,PERSON
29161,mdp.39015020852250,246,she,PERSON
29162,mdp.39015038579374,21,St. Louis,LOCATION
29163,nc01.ark:/13960/t9t16484h,299,his,PERSON
29164,uva.x004532923,27,her,PERSON
29165,uc1.$b401346,407,she,PERSON
29166,uc1.$b76124,86,he,PERSON
29167,mdp.39015002375338,383,Guy,PERSON
29168,uc2.ark:/13960/t78s4m33w,131,him,PERSON
29169,mdp.39015081383146,141,he,PERSON
29170,mdp.39015014891447,64,He,PERSON
29171,mdp.39015028718305,137,Henry,PERSON
29172,mdp.39015001511172,26,Cora,PERSON
29173,mdp.39015053394543,60,Kate,PERSON
29174,mdp.39015031592358,407,Greenpoint,LOCATION
29175,uva.x000221395,172,his,PERSON
29176,uc1.b3711043,327,Riley,PERSON
29177,uc1.b4097270,67,Smith,PERSON
29178,osu.32435017630211,50,Laura,PERSON
29179,uc2.ark:/13960/t4xg9g41k,141,Negro,MISC
29180,mdp.39015028686486,39,his,PERSON
29181,njp.32101068170834,237,his,PERSON
29182,uc1.b4095384,478,Samuels,PERSON
29183,mdp.39015002216789,44,he,PERSON
29184,mdp.39015034312598,306,He,PERSON
29185,mdp.39015066059711,17,he,PERSON
29186,mdp.39015022276797,104,his,PERSON
29187,uc1.$b76124,282,He,PERSON
29188,uc1.32106016923267,230,Dorcas,PERSON
29189,uva.x030788124,234,Randolph Taitt,PERSON
29190,mdp.39015030113016,392,Etienne,PERSON
29191,mdp.39015014862471,25,Ross,PERSON
29192,mdp.39015000536758,399,Murphy,PERSON
29193,uva.x030788124,275,him,PERSON
29194,mdp.39015014862489,104,he,PERSON
29195,uc1.$b802645,51,his,PERSON
29196,pst.000051150549,126,his,PERSON
29197,mdp.39015000536758,32,Lena,PERSON
29198,mdp.39015028095795,160,her,PERSON
29199,uc1.b4095384,334,Solly,PERSON
29200,mdp.39015037484576,38,LaDonna,PERSON
29201,hvd.32044019565514,62,He,PERSON
29202,uc1.b4095384,291,Jimmy Larker,PERSON
29203,uc1.$b63731,74,His,PERSON
29204,emu.010001355363,14,His,PERSON
29205,mdp.39015020728666,180,she,PERSON
29206,uva.x000951729,137,He,PERSON
29207,uc2.ark:/13960/t09w0946z,157,South,LOCATION
29208,mdp.39015033142137,231,Annie Ruth,PERSON
29209,mdp.39015010399841,56,her,PERSON
29210,uc1.$b119911,259,He,PERSON
29211,osu.32435018054957,288,her,PERSON
29212,mdp.39015031791232,87,his,PERSON
29213,uc1.$b803196,34,his,PERSON
29214,mdp.39015063683604,62,Tiffany,ORGANIZATION
29215,mdp.39015042852445,173,her,PERSON
29216,uc2.ark:/13960/t1cj8877v,27,him,PERSON
29217,mdp.39015038025527,376,she,PERSON
29218,uc1.$b805570,163,he,PERSON
29219,mdp.39015004315027,190,she,PERSON
29220,mdp.39015002185265,56,Lamin,PERSON
29221,mdp.39015050555963,148,Jule,PERSON
29222,uc1.32106002158183,367,him,PERSON
29223,uc1.32106007393728,340,he,PERSON
29224,uc1.$b799792,30,his,PERSON
29225,mdp.39015030113016,126,Odalie,PERSON
29226,uc1.32106014692526,294,he,PERSON
29227,mdp.39015014862489,156,He,PERSON
29228,uc1.b3688127,33,Luke,PERSON
29229,uc2.ark:/13960/t4xg9g41k,31,ERMA,ORGANIZATION
29230,mdp.39015018046923,121,he,PERSON
29231,mdp.39015014862448,131,he,PERSON
29232,mdp.39015063683604,82,He,PERSON
29233,uc1.b4095384,171,he,PERSON
29234,uc1.$b63731,254,Kern,PERSON
29235,uc2.ark:/13960/t17m04p6z,163,Meg,PERSON
29236,uva.x000457192,304,she,PERSON
29237,mdp.39015008163613,68,Louretta,PERSON
29238,mdp.39015011802579,108,his,PERSON
29239,mdp.39015000543242,124,Francis Martin,PERSON
29240,mdp.39015040116777,224,him,PERSON
29241,mdp.39015030113016,259,English,MISC
29242,pst.000051150549,140,his,PERSON
29243,uc1.32106007125674,313,his,PERSON
29244,uc1.$b63692,180,his,PERSON
29245,mdp.39015001145047,206,Tyree,PERSON
29246,uc1.$b401343,262,his,PERSON
29247,uc2.ark:/13960/t6k06z120,165,his,PERSON
29248,uc1.b3711124,24,Harlem,LOCATION
29249,uc1.b3273229,136,Elder Simpson,PERSON
29250,mdp.39015038579374,219,he,PERSON
29251,njp.32101074760685,211,Sandy,PERSON
29252,njp.32101068170834,34,his,PERSON
29253,uc1.$b802359,235,his,PERSON
29254,uva.x000457192,226,Adamson,PERSON
29255,uva.x006115119,236,his,PERSON
29256,txu.059173025245647,46,Jamaica,LOCATION
29257,uiuc.3004694,137,Jimboy,PERSON
29258,uva.x000457192,164,Melissa,PERSON
29259,mdp.39015034518962,16,him,PERSON
29260,uc1.32106005672461,153,Jim,PERSON
29261,uc1.b3711124,250,Stanfield,PERSON
29262,mdp.39015030113503,324,Wynn,PERSON
29263,mdp.39015053538297,130,his,PERSON
29264,umn.31951002320734j,157,Blaettermann,PERSON
29265,emu.10002350164,179,his,PERSON
29266,mdp.39015073377973,252,Wilbur,PERSON
29267,uc1.32106002116413,277,his,PERSON
29268,uc1.$b102361,235,he,PERSON
29269,mdp.39015001520702,68,his,PERSON
29270,uc1.$b102361,168,He,PERSON
29271,mdp.39015028686486,87,him,PERSON
29272,mdp.39015001816555,115,Murdock,PERSON
29273,mdp.39015040621420,66,she,PERSON
29274,mdp.39015013331627,284,Jackie,PERSON
29275,mdp.39015001145047,64,Tony,PERSON
29276,txu.059173005430726,44,Portuguese Africans,MISC
29277,uc1.b2838559,56,her,PERSON
29278,uc1.$b401343,122,her,PERSON
29279,uc2.ark:/13960/t17m04p6z,336,her,PERSON
29280,uc1.$b312803,257,her,PERSON
29281,mdp.39015014135811,327,his,PERSON
29282,mdp.39015014135811,72,his,PERSON
29283,uc1.32106014692526,41,him,PERSON
29284,mdp.39015013331627,78,Britain,LOCATION
29285,mdp.39015022276797,118,Detroit,LOCATION
29286,uc1.b4450909,84,Josie,PERSON
29287,uc1.32106002172291,219,she,PERSON
29288,uc1.b3711043,287,her,PERSON
29289,mdp.39015030113503,205,she,PERSON
29290,mdp.39015014891447,107,her,PERSON
29291,mdp.39015030747045,52,his,PERSON
29292,mdp.39015035342958,266,spring,DATE
29293,uc1.$b799673,149,him,PERSON
29294,nc01.ark:/13960/t9p279r4b,116,Sara,PERSON
29295,hvd.32044019565514,297,her,PERSON
29296,mdp.39015000544745,305,September,DATE
29297,uc1.b3834441,56,she,PERSON
29298,mdp.39015000536758,137,her,PERSON
29299,miun.abr7583.0001.001,254,French,MISC
29300,mdp.39015053538297,41,Pierre,PERSON
29301,wu.89098876212,302,her,PERSON
29302,uc2.ark:/13960/t78s4m33w,232,Yankee,MISC
29303,mdp.39015046878727,46,him,PERSON
29304,uc1.$b510296,24,Eastern Russia,LOCATION
29305,uva.x006115119,161,Gascon,PERSON
29306,miun.aat2524.0001.001,97,she,PERSON
29307,uc1.b3435126,325,She,PERSON
29308,inu.30000007418811,43,she,PERSON
29309,mdp.39015004764927,252,his,PERSON
29310,uva.x030788124,176,He,PERSON
29311,mdp.39015004168491,90,Biglow,PERSON
29312,pst.000005442492,93,he,PERSON
29313,uc1.b4495386,42,Willi,PERSON
29314,uc1.$b102361,81,B.J.,PERSON
29315,uc1.b3435126,211,Butler,PERSON
29316,mdp.39015031592358,77,Angus,PERSON
29317,njp.32101066122597,120,Gresham,PERSON
29318,mdp.39015002216789,66,Polly,PERSON
29319,inu.39000005850206,240,he,PERSON
29320,mdp.39015030113016,163,her,PERSON
29321,uc1.32106007393728,214,he,PERSON
29322,mdp.39015053394543,83,his,PERSON
29323,mdp.39015002338021,53,his,PERSON
29324,mdp.39015059415839,29,his,PERSON
29325,mdp.39015033979934,217,her,PERSON
29326,uc1.$b805688,24,he,PERSON
29327,mdp.39015040577473,149,He,PERSON
29328,mdp.39015016415658,132,She,PERSON
29329,uc1.b3711043,122,he,PERSON
29330,mdp.39015021862308,107,her,PERSON
29331,mdp.39015047473577,218,him,PERSON
29332,coo.31924022491033,158,he,PERSON
29333,uc1.b3688021,308,he,PERSON
29334,mdp.39015028485905,184,South,LOCATION
29335,mdp.39015053394295,35,he,PERSON
29336,uc1.32106014692526,22,June 1946,DATE
29337,nyp.33433076059314,99,A. M. Barr,PERSON
29338,mdp.39015038579374,112,Smith,PERSON
29339,uc1.b3711121,147,she,PERSON
29340,osu.32435060119922,21,Mississippi,LOCATION
29341,uc2.ark:/13960/t3cz32x93,189,Conroe,PERSON
29342,ucbk.ark:/28722/h29z8m,97,He,PERSON
29343,mdp.39015004315027,220,her,PERSON
29344,uc1.32106018321106,100,her,PERSON
29345,uva.x000951729,342,Poland,LOCATION
29346,mdp.39015053121862,97,He,PERSON
29347,uc1.32106014425844,99,He,PERSON
29348,uc1.$b401346,410,He,PERSON
29349,mdp.39015000536758,331,Nick,PERSON
29350,mdp.39015010399841,106,he,PERSON
29351,mdp.39015073377973,123,Jimmy,PERSON
29352,uc1.32106007902726,278,He,PERSON
29353,mdp.39015042824089,81,Byron,PERSON
29354,mdp.39015003636316,44,He,PERSON
29355,mdp.39015000536758,85,Nick,PERSON
29356,uc1.b4397888,102,he,PERSON
29357,uva.x000652535,57,he,PERSON
29358,mdp.39015048708344,81,his,PERSON
29359,uc1.$b803196,40,he,PERSON
29360,uc1.$b799168,41,Shapiro,PERSON
29361,mdp.39015016452230,361,he,PERSON
29362,uc1.32106002172291,33,her,PERSON
29363,uc1.b3834441,217,she,PERSON
29364,uc1.$b799168,55,Bulleye,PERSON
29365,mdp.39015061148626,215,he,PERSON
29366,uc2.ark:/13960/t02z12t8w,137,he,PERSON
29367,mdp.39015003699884,53,Silvia,PERSON
29368,uc2.ark:/13960/t6k06z120,101,his,PERSON
29369,mdp.39015000543242,67,14th Century,DATE
29370,uc1.$b805688,112,Mary Watts,PERSON
29371,pst.000006062804,46,he,PERSON
29372,mdp.39015004733401,205,Braxton,PERSON
29373,mdp.39015047473577,96,Bangor,LOCATION
29374,mdp.39015012856574,263,he,PERSON
29375,mdp.39015053394667,10,1969,DATE
29376,dul1.ark:/13960/t8vb3f54w,12,Native Son,MISC
29377,mdp.39015053140193,254,he,PERSON
29378,uc2.ark:/13960/t7dr2rd9m,57,She,PERSON
29379,mdp.39015014891447,148,he,PERSON
29380,mdp.39015014637402,182,She,PERSON
29381,mdp.39015022022837,138,he,PERSON
29382,mdp.39015014859253,89,her,PERSON
29383,pst.000046347077,48,Abby,PERSON
29384,pst.000005442492,110,He,PERSON
29385,mdp.39015002318718,121,He,PERSON
29386,uc1.b3435067,215,her,PERSON
29387,uc2.ark:/13960/t4kk94s0d,107,Jerome,PERSON
29388,emu.010001355363,170,he,PERSON
29389,dul1.ark:/13960/t8vb3f54w,36,his,PERSON
29390,txu.059173025245647,40,he,PERSON
29391,uc2.ark:/13960/t8mc8s37n,412,Rob,PERSON
29392,nyp.33433076059314,27,him,PERSON
29393,mdp.39015028489303,140,Edwina,PERSON
29394,uc1.$b323002,74,his,PERSON
29395,uc1.b3711043,76,him,PERSON
29396,mdp.39015059415839,55,Bob,PERSON
29397,mdp.39015014862489,264,Vince,PERSON
29398,inu.32000003479633,213,He,PERSON
29399,mdp.39015030113016,277,her,PERSON
29400,mdp.39015000536758,216,Lucille,PERSON
29401,mdp.39015004191832,95,She,PERSON
29402,uc1.b3688021,208,Malinda,PERSON
29403,mdp.39015001520702,200,Underground Railroad,LOCATION
29404,uva.x000457192,300,Melissa,PERSON
29405,uc1.b3711043,345,Her,PERSON
29406,mdp.39015004729474,19,him,PERSON
29407,mdp.39015002719949,7,Liberia,LOCATION
29408,uc1.$b799168,130,She,PERSON
29409,uc1.$b802637,64,Paul,PERSON
